OBJECTID,TransectID,SurveySide,SurveyYear,PocketEstuary,Shape_Length,Shape_Area
450,540,Right,2017,0,2831.506964473730022,187175.857208994275425
451,542,Left,2017,0,64284.078308240568731,5250595.861938094720244
452,542,Right,2017,0,62233.197818334658223,5083099.946206287480891
453,544,Left,2017,0,66304.037411689481814,5416342.006809934973717
454,544,Right,2017,0,69658.370355640130583,5687813.056631539948285
455,546,Left,2017,0,11073.668636414156936,831740.054585474659689
456,546,Right,2017,0,10192.805557530204169,773433.840756386634894
457,548,Left,2017,0,71773.564949185514706,5865433.483592128381133
458,548,Right,2017,0,68894.415246006654343,5475150.102730153128505
459,550,Left,2017,0,2365.258829901622903,167223.567518848489271
460,550,Right,2017,0,2845.342190890199163,206633.294163760845549
461,552,Left,2017,0,23202.059891277178394,1798302.534940467914566
462,552,Right,2017,0,29379.759595033938240,2356876.586209486704320
463,554,Left,2017,0,9537.780593823285017,756065.883788618841209
464,554,Right,2017,0,10273.313569423640729,810728.646006291266531
465,556,Left,2017,0,113012.884047620478668,9250649.603794159367681
466,556,Right,2017,0,118294.387778030926711,9684131.533800514414907
467,558,Left,2017,0,78632.342692853766493,6428023.618515614420176
468,558,Right,2017,0,81861.523042762695695,6693064.585332602262497
469,560,Left,2017,0,4448.942020964886979,338257.162726446695160
470,560,Right,2017,0,3718.709750592970977,273481.672705692122690
471,563,Left,2017,0,73325.267166799749248,5929375.220618363469839
472,563,Right,2017,0,77260.723317096097162,6165718.101449446752667
473,566,Left,2017,0,31714.317376362108917,2576581.971400706097484
474,566,Right,2017,0,37393.295598419608723,3042075.790954086463898
475,568,Left,2017,0,47013.677966237133660,3832462.091025724541396
476,568,Right,2017,0,49861.583362545010459,4066784.763233194593340
477,571,Left,2017,0,4449.886213391880119,338119.862930157280061
478,571,Right,2017,0,5036.529798516186929,386475.833454942738172
479,573,Left,2017,0,36492.642954997405468,2937509.441952326800674
480,573,Right,2017,0,39438.537768232024973,3201282.430017245002091
481,576,Left,2017,0,77099.449851409110124,6301156.322862894274294
482,576,Right,2017,0,77739.409123575707781,6354837.429158000275493
483,578,Left,2017,0,29478.934159061733226,2392662.930065963882953
484,578,Right,2017,0,29600.390273651559255,2402631.332287765573710
485,580,Left,2017,0,40806.071842770397780,3322437.696869766805321
486,580,Right,2017,0,41257.688488777705061,3359502.698881479911506
487,582,Left,2017,0,306360.819128947099671,25076125.359220102429390
488,582,Right,2017,0,308618.383289431512821,25289251.919730123132467
489,584,Left,2017,0,3609.468053470749055,269328.517182517389301
490,584,Right,2017,0,3546.719018928324658,264179.492394314904232
491,587,Left,2017,0,35833.885772059285955,2914421.501645993907005
492,587,Right,2017,0,31562.635431822531245,2684944.479887458030134
493,590,Left,2017,0,38141.380110410333145,3104003.614340943284333
494,590,Right,2017,0,40273.973790390729846,3279048.652022230904549
495,593,Left,2017,0,46202.314839229940844,3765714.398731919936836
496,593,Right,2017,0,48967.367895788855094,3992684.687068573664874
497,595,Left,2017,0,39708.881962729290535,3215733.748286387417465
498,595,Right,2017,0,36830.245219344760699,2996382.008011451456696
499,597,Left,2017,0,3018.665292622652032,166716.278907389991218
500,597,Right,2017,0,375.769143995830063,2374.251891699690532
501,599,Left,2017,0,34092.747935035622504,2771005.527999761048704
502,599,Right,2017,0,28718.247252728735475,2330128.787074372638017
503,601,Left,2017,0,25351.983113397538546,1999069.943936020834371
504,601,Right,2017,0,26588.865486486458394,2142857.798847248312086
505,603,Left,2017,0,50786.897443359564932,4142037.914026148151606
506,603,Right,2017,0,50356.041519222773786,4107270.872198061086237
507,605,Left,2017,0,18672.900116332606558,1482730.946872077416629
508,605,Right,2017,0,19722.498549231455399,1591703.393903838703409
509,607,Left,2017,0,5804.887545422911899,449552.008591081888881
510,607,Right,2017,0,5588.523030554557408,431802.341752670414280
511,609,Left,2017,0,16701.759121230821620,1339313.212807300267741
512,609,Right,2017,0,18160.513870688679162,1463828.953678198857233
513,612,Left,2017,0,81356.333982972661033,6651593.014642723836005
514,612,Right,2017,0,79509.781514459653408,6495533.674408147111535
515,615,Left,2017,0,91222.286559078784194,7461631.988415408879519
516,615,Right,2017,0,94374.204239260245231,7673064.333551082760096
517,617,Left,2017,0,9026.146107475431563,713529.233626565081067
518,617,Right,2017,0,11008.504456694719920,876574.182168980711140
519,619,Left,2017,0,37346.568343144026585,3039004.093796408269554
520,619,Right,2017,0,41253.729509681812488,3359711.478509547654539
521,621,Left,2017,0,69123.316658996700426,5634601.239363135769963
522,621,Right,2017,0,73188.406281881398172,5979411.325749835930765
523,623,Left,2017,0,20033.810073525994085,1645754.285131287295371
524,623,Right,2017,0,25587.976253254906624,2073626.473933764500543
525,625,Left,2017,0,19913.264193634142430,1607807.254239347763360
526,625,Right,2017,0,24800.672548298869515,2008987.270898226648569
527,627,Left,2017,0,18852.357927530109009,1521004.160930518060923
528,627,Right,2017,0,19249.322557923343993,1552614.744753649923950
529,630,Left,2017,0,60550.661721934578964,4943963.205416337586939
530,630,Right,2017,0,61916.099962666885403,5056040.791647409088910
531,632,Left,2017,0,13082.712592416657571,1047056.444676455808803
532,632,Right,2017,0,12054.928524934972302,962627.094180068932474
533,633,Left,2017,0,5399.548491039072360,416313.639468487061094
534,633,Right,2017,0,5864.544323124599941,454474.699701592733618
535,636,Left,2017,0,9439.405936875113184,747963.729412873042747
536,636,Right,2017,0,9722.931684406483328,771235.628815673175268
537,638,Left,2017,0,66586.472296325053321,5373714.829502124339342
538,638,Right,2017,0,66409.973735083563952,5416463.773932146839797
539,641,Left,2017,0,197791.937687548401300,16212793.632166165858507
540,641,Right,2017,0,190780.104877392644994,15625259.133708741515875
541,644,Left,2017,0,28508.846211358297296,2312834.959948485251516
542,644,Right,2017,0,26091.420652462238650,2115367.443719430826604
543,646,Left,2017,0,39096.556424434616929,3183159.050274993292987
544,646,Right,2017,0,41606.792218996633892,3318367.138512072619051
545,648,Left,2017,0,181658.626506452303147,14809427.561754217371345
546,648,Right,2017,0,180956.142661258199951,14710754.698428096249700
547,651,Left,2017,0,137201.171849973266944,11237928.520998522639275
548,651,Right,2017,0,134699.726158627396217,11032559.879870109260082
549,654,Left,2017,0,22633.706868651977857,1770177.460703274700791
550,654,Right,2017,0,24418.420362976499746,1977877.256487753475085
551,656,Left,2017,0,311942.479795982886571,25534347.976991027593613
552,656,Right,2017,0,315796.054897422262002,25902120.716758903115988
553,658,Left,2017,0,6529.132093374576471,491757.917411616595928
554,658,Right,2017,0,5228.074220158817297,385526.075834345712792
555,660,Left,2017,0,199973.313753820257261,16146256.075387386605144
556,660,Right,2017,0,199259.975448951852741,16332759.146462969481945
557,663,Left,2017,0,35816.171496367838699,2913465.355546661652625
558,663,Right,2017,0,30871.629390383095597,2507567.672801150474697
559,666,Left,2017,0,107379.381322184359306,8739071.208371659740806
560,666,Right,2017,0,104722.474089820985682,8570783.980357533320785
561,668,Left,2017,0,85018.190767113570473,6952910.078590924851596
562,668,Right,2017,0,82421.537677887201426,6739757.321240168996155
563,673,Left,2017,0,114313.943378943571588,9355839.933572240173817
564,673,Right,2017,0,113581.242356988863321,9295712.912054365500808
565,675,Left,2017,0,111147.903156773943920,9085054.232287652790546
566,675,Right,2017,0,107536.394559378444683,8801203.068363722413778
567,677,Left,2017,0,64167.737226869488950,5240708.160489243455231
568,677,Right,2017,0,62609.284425970152370,5109425.604918072931468
569,679,Left,2017,0,49210.035244793718448,3998204.922615822870284
570,679,Right,2017,0,42443.194305445707869,3411106.188011039979756
571,681,Left,2017,0,10352.734360830210790,822915.604064374580048
572,681,Right,2017,0,9949.268404748232570,769900.651194543694146
573,683,Left,2017,0,9494.260845791955944,726031.561664460226893
574,683,Right,2017,0,9714.509725823021654,768942.929235166055150
575,685,Left,2017,0,18590.011751620346331,1498355.945175558095798
576,685,Right,2017,0,20480.677537997173204,1515954.096322767436504
577,687,Left,2017,0,35552.242063651945500,2891110.619862346909940
578,687,Right,2017,0,32150.398056696805725,2572350.653768241405487
579,689,Left,2017,0,52515.032284011285810,4213399.185555210337043
580,689,Right,2017,0,49654.130471500116982,4049225.567643767222762
581,692,Left,2017,0,13340.684868273256143,1068197.429389915429056
582,692,Right,2017,0,13535.428400806324134,1064985.302533294539899
583,694,Left,2017,0,30520.257573723465612,2479397.957180365454406
584,694,Right,2017,0,30053.311161437643023,2440233.321251329965889
585,697,Left,2017,0,60932.041090586528298,4975282.353712638840079
586,697,Right,2017,0,57362.702668352183537,4682321.587100150994956
587,699,Left,2017,0,77766.903765348470188,6356397.028273632749915
588,699,Right,2017,0,80010.036979254669859,6534205.916687666438520
589,701,Left,2017,0,189613.295525187713793,15470713.827099788933992
590,701,Right,2017,0,191366.855235645372886,15684104.279703041538596
591,704,Left,2017,0,168923.700799483514857,13822867.879555350169539
592,704,Right,2017,0,169546.190152618743014,13872183.001082612201571
593,707,Left,2017,0,129356.427578685921617,10592859.141507379710674
594,707,Right,2017,0,129026.913374082840164,10565812.611412817612290
595,710,Left,2017,0,50798.527326015100698,4100169.798971505369991
596,710,Right,2017,0,51860.722758824580524,4228104.205754408612847
597,713,Left,2017,0,11334.496330790299908,903580.235656567732804
598,713,Right,2017,0,11173.364003377535482,889831.412479452555999
599,715,Left,2017,0,101128.144422921366640,8217490.012879186309874
600,715,Right,2017,0,100877.196128046911326,8244892.064460553228855
601,718,Left,2017,0,17037.757323110978177,1371753.830454935319722
602,718,Right,2017,0,17070.126199617403472,1223950.055189728969708
603,721,Left,2017,0,62868.108716928007198,5123015.683642467483878
604,721,Right,2017,0,64534.405618023796706,5267324.886565066874027
605,723,Left,2017,0,28793.169404217602278,2336874.658276591449976
606,723,Right,2017,0,29239.505933649630606,2373522.028645012527704
607,725,Left,2017,0,8761.585942846586477,673268.103177675511688
608,725,Right,2017,0,7991.527553856568375,581272.840096681495197
609,727,Left,2017,0,23663.271886918671953,1915715.233936340082437
610,727,Right,2017,0,24872.722298409662471,2015020.322999248979613
611,729,Left,2017,0,4364.240337369560621,331331.790603796078358
612,729,Right,2017,0,4048.098293383032797,305379.506063512759283
613,731,Left,2017,0,6906.784968810683495,539786.101871059276164
614,731,Right,2017,0,9061.967068729220045,717008.920243060216308
615,733,Left,2017,0,14021.270436011569473,1124152.744889759691432
616,733,Right,2017,0,15410.255305690399837,1140637.085147684672847
617,735,Left,2017,0,25556.886012837014277,2072191.383661635452881
618,735,Right,2017,0,25970.650798098009545,2105163.753049882594496
619,737,Left,2017,0,25324.059728545496910,2052112.228427602443844
620,737,Right,2017,0,30573.563254153548769,2483023.155073582660407
621,739,Left,2017,0,73233.045710305741522,5985503.434254644438624
622,739,Right,2017,0,73562.221753855148563,6012514.541864758357406
623,741,Left,2017,0,11454.959337316393430,913520.648510241066106
624,741,Right,2017,0,13670.586184414822128,1095404.945501839509234
625,743,Left,2017,0,2164.369608784547836,94225.565418512182077
626,743,Right,2017,0,2594.524316943196482,186052.507564523926703
627,745,Left,2017,0,11939.630438455606054,952943.525468814535998
628,745,Right,2017,0,13289.796843526833982,1064158.644392738817260
629,748,Left,2017,0,83755.886249366070842,6849403.525314338505268
630,748,Right,2017,0,83148.164257637297851,6799596.155579850077629
631,751,Left,2017,0,18889.537913722502708,1523869.456884979037568
632,751,Right,2017,0,23413.647852707246784,1895251.097081595798954
633,753,Left,2017,0,28636.054588223625615,2324064.950447780545801
634,753,Right,2017,0,30444.415100656737195,2472536.250048312824219
635,755,Left,2017,0,33108.275486127247859,2691230.177431524731219
636,755,Right,2017,0,31560.446667622265522,2564168.073409871198237
637,757,Left,2017,0,18206.160637443728774,1468805.975149985169992
638,757,Right,2017,0,17894.415100894333591,1442182.267222343012691
639,759,Left,2017,0,29952.200978851167747,2415982.840131883975118
640,759,Right,2017,0,23478.087472266543045,1809285.906690797768533
641,762,Left,2017,0,54268.074931544608262,4428546.123996305279434
642,762,Right,2017,0,55807.253347939047671,4554891.521907358430326
643,765,Left,2017,0,9033.710940332710379,714716.935401737340726
644,765,Right,2017,0,9119.140117054461371,721728.179453909280710
645,767,Left,2017,0,5528.686644890616662,426950.269820146379061
646,767,Right,2017,0,5673.878971233641096,430655.156507081410382
647,770,Left,2017,0,14023.859151677688715,1124418.966990172630176
648,770,Right,2017,0,14095.732631465287341,1131064.585201336536556
649,773,Left,2017,0,29603.469804987420503,2403554.339535041246563
650,773,Right,2017,0,30492.874697300678235,2476572.639027201104909
651,776,Left,2017,0,15713.460431675861400,1263159.296243276214227
652,776,Right,2017,0,15818.924803540843641,1271815.856526853749529
653,780,Left,2017,0,43852.565168325781997,3573411.626610265113413
654,780,Right,2017,0,43293.652146370659466,3523765.506950816605240
655,783,Left,2017,0,56395.939466485804587,4603361.663846314884722
656,783,Right,2017,0,58987.199982652455219,4799796.782064155675471
657,785,Left,2017,0,14091.588369633840557,1130731.925852876622230
658,785,Right,2017,0,13789.077295298142417,1105181.750810071593150
659,788,Left,2017,0,15211.583837575135476,1221984.280700300587341
660,788,Right,2017,0,14969.811098650674467,1202121.098699052585289
661,789,Left,2017,0,48868.014912404105416,3985231.438813649117947
662,789,Right,2017,0,47815.035235683724750,3898787.824817028827965
663,792,Left,2017,0,78082.014329929064843,6384671.471260819584131
664,792,Right,2017,0,76997.019488466277835,6293872.783178032375872
665,794,Left,2017,0,67508.257006463260041,5476450.720099902711809
666,794,Right,2017,0,67840.834056580846664,5524938.033013154752553
667,796,Left,2017,0,35388.900548824291036,2878661.928846781607717
668,796,Right,2017,0,35956.406472384085646,2925255.681527740322053
669,798,Left,2017,0,52549.055548950105731,4287643.013696542941034
670,798,Right,2017,0,51016.876444695852115,4111655.481407586485147
671,800,Left,2017,0,83664.385454997565830,6842261.870988399721682
672,800,Right,2017,0,84267.280391457141377,6761244.058367863297462
673,802,Left,2017,0,35412.029723877560173,2880511.140109078492969
674,802,Right,2017,0,35556.477271177944203,2892371.448253106325865
675,804,Left,2017,0,60137.374315936773201,4904915.100526459515095
