OBJECTID,TransectID,LAST_DateTime,FirstDateTime,TransectCode,SurveyYear,Shape_Length
316,751,2017-01-25 13:16:35,2017-01-25 13:15:22,10,2017,10412.523041217631544
317,753,2017-01-25 13:21:26,2017-01-25 13:19:45,10,2017,14606.918029117938204
318,755,2017-01-25 13:24:17,2017-01-25 13:22:26,10,2017,16003.351491663694105
319,757,2017-01-25 13:26:07,2017-01-25 13:25:07,10,2017,8869.949904987886839
320,759,2017-01-25 13:28:11,2017-01-25 13:26:26,10,2017,15009.586583316846372
321,762,2017-01-25 13:33:38,2017-01-25 13:30:29,20,2017,27354.980155482713599
322,765,2017-01-25 13:35:17,2017-01-25 13:34:46,10,2017,4374.054704799566025
323,767,2017-01-25 13:36:22,2017-01-25 13:36:04,10,2017,2637.012248329190243
324,770,2017-01-25 13:38:15,2017-01-25 13:37:28,20,2017,6868.580278843211090
325,773,2017-01-25 13:40:51,2017-01-25 13:39:11,10,2017,14860.071850714837637
326,776,2017-01-25 13:42:55,2017-01-25 13:42:00,20,2017,7718.939124193098905
327,780,2017-01-25 13:47:22,2017-01-25 13:44:54,20,2017,21805.619535308942432
328,783,2017-01-25 13:51:29,2017-01-25 13:48:15,10,2017,28662.569100243501452
329,785,2017-01-25 13:52:58,2017-01-25 13:52:11,10,2017,6818.174773831646235
330,788,2017-01-25 13:55:16,2017-01-25 13:54:27,20,2017,7385.648554818947559
331,789,2017-01-25 13:57:53,2017-01-25 13:55:16,10,2017,24006.730508272899897
332,792,2017-01-25 14:04:47,2017-01-25 14:00:18,20,2017,38618.787265010942065
333,794,2017-01-25 14:09:05,2017-01-25 14:05:19,20,2017,33981.141815611379570
334,796,2017-01-25 14:13:51,2017-01-25 14:11:49,20,2017,17673.612625906742323
335,798,2017-01-25 14:17:05,2017-01-25 14:14:04,20,2017,25728.280873249463184
336,800,2017-01-25 14:22:54,2017-01-25 14:17:59,20,2017,42196.073989995988086
337,802,2017-01-25 14:27:01,2017-01-25 14:25:02,20,2017,17577.961956567203742
338,804,2017-01-25 14:31:09,2017-01-25 14:27:34,20,2017,30982.294753051566659
339,809,2017-01-26 10:14:35,2017-01-26 10:08:21,10,2017,56884.131986324493482
340,811,2017-01-26 10:16:58,2017-01-26 10:14:43,10,2017,20436.972720721103542
341,814,2017-01-26 10:27:53,2017-01-26 10:20:12,20,2017,69843.752986716164742
342,816,2017-01-26 10:53:59,2017-01-26 10:34:04,20,2017,179397.321350748563418
343,819,2017-01-26 11:02:04,2017-01-26 10:56:47,10,2017,48381.671776326853433
344,821,2017-01-26 11:03:17,2017-01-26 11:03:06,10,2017,1684.735695718067518
345,823,2017-01-26 11:04:20,2017-01-26 11:03:31,10,2017,7437.868167505837846
346,825,2017-01-26 11:05:17,2017-01-26 11:04:31,10,2017,7164.824981427046623
347,828,2017-01-26 11:11:50,2017-01-26 11:08:33,20,2017,28966.391241732799244
348,831,2017-01-26 11:14:19,2017-01-26 11:12:52,10,2017,12691.510287203829648
349,834,2017-01-26 11:18:40,2017-01-26 11:15:40,20,2017,26702.118818197755900
350,837,2017-01-26 11:27:43,2017-01-26 11:19:16,10,2017,75952.321695820661262
351,839,2017-01-26 11:36:39,2017-01-26 11:29:44,10,2017,60636.397526565851877
352,840,2017-01-26 11:50:02,2017-01-26 11:36:39,20,2017,121573.513861605068087
353,842,2017-01-26 12:41:30,2017-01-26 12:29:42,20,2017,108769.389472183029284
354,844,2017-01-26 12:43:52,2017-01-26 12:42:18,20,2017,14926.842021098133046
355,845,2017-01-26 12:44:24,2017-01-26 12:43:52,10,2017,4383.906912553616166
356,848,2017-01-26 12:47:04,2017-01-26 12:44:54,20,2017,19061.528217374248925
357,851,2017-01-26 12:59:43,2017-01-26 12:51:43,10,2017,71209.679435165598989
358,853,2017-01-26 13:06:20,2017-01-26 13:03:39,10,2017,24236.143758346290269
359,855,2017-01-26 13:10:18,2017-01-26 13:06:27,10,2017,34625.022788878712163
360,857,2017-01-26 13:14:37,2017-01-26 13:12:45,10,2017,16693.248315339198598
361,859,2017-01-26 13:15:48,2017-01-26 13:14:57,10,2017,7573.527951297745858
362,861,2017-01-26 13:19:24,2017-01-26 13:17:36,10,2017,16454.492815136338322
363,863,2017-01-26 13:19:42,2017-01-26 13:19:33,10,2017,1285.007361413571743
364,865,2017-01-26 13:24:33,2017-01-26 13:21:43,10,2017,25847.831221567503235
365,867,2017-01-26 13:27:22,2017-01-26 13:25:14,10,2017,18895.028116176836193
366,869,2017-01-26 13:29:03,2017-01-26 13:28:03,10,2017,9295.059429058053865
367,871,2017-01-26 13:32:41,2017-01-26 13:30:27,10,2017,19659.249201250844635
368,873,2017-01-26 13:42:09,2017-01-26 13:35:34,10,2017,57320.781272408719815
369,875,2017-01-26 13:46:18,2017-01-26 13:42:55,10,2017,31319.377650642305525
370,878,2017-01-26 13:51:20,2017-01-26 13:47:34,20,2017,33218.188994614058174
371,880,2017-01-26 13:52:56,2017-01-26 13:51:47,20,2017,10457.764591320794352
372,881,2017-01-26 13:53:33,2017-01-26 13:52:56,10,2017,5854.957670638976197
373,883,2017-01-26 13:55:18,2017-01-26 13:54:37,10,2017,6113.772187463072441
374,886,2017-01-26 14:07:56,2017-01-26 13:55:40,20,2017,113252.013760120869847
375,888,2017-01-26 14:09:39,2017-01-26 14:08:13,20,2017,13358.741842595263734
376,889,2017-01-26 14:11:12,2017-01-26 14:09:39,10,2017,14315.246795498438587
377,891,2017-01-26 14:12:53,2017-01-26 14:12:35,10,2017,2758.447605578935509
378,893,2017-01-26 14:13:59,2017-01-26 14:13:41,10,2017,2803.915562380352185
379,897,2017-01-27 9:54:29,2017-01-27 9:48:50,20,2017,46439.100774644590274
380,899,2017-01-27 9:58:03,2017-01-27 9:56:26,20,2017,14069.547897157282932
381,900,2017-01-27 9:58:23,2017-01-27 9:58:03,10,2017,3020.848119038149889
382,901,2017-01-27 10:01:01,2017-01-27 9:58:23,20,2017,22952.552967715120758
383,904,2017-01-27 10:02:55,2017-01-27 10:01:24,10,2017,12988.093841648369562
384,906,2017-01-27 10:03:52,2017-01-27 10:03:10,10,2017,5731.358503811175979
385,909,2017-01-27 10:10:39,2017-01-27 10:04:41,20,2017,51243.499509486573515
386,911,2017-01-27 10:12:57,2017-01-27 10:11:07,20,2017,16387.235810732388927
387,914,2017-01-27 10:20:02,2017-01-27 10:14:10,10,2017,48815.070541367815167
388,916,2017-01-27 10:30:15,2017-01-27 10:23:43,10,2017,59827.856427688195254
389,918,2017-01-27 10:37:59,2017-01-27 10:31:01,10,2017,61933.743504808735452
390,920,2017-01-27 10:40:32,2017-01-27 10:38:51,10,2017,14096.046564339119868
391,921,2017-01-27 10:41:47,2017-01-27 10:40:32,20,2017,11167.609854857873870
392,924,2017-01-27 11:01:01,2017-01-27 10:43:52,10,2017,141928.360989705746761
393,927,2017-01-27 11:02:21,2017-01-27 11:02:05,20,2017,2103.278885612199247
394,929,2017-01-27 11:07:15,2017-01-27 11:04:09,20,2017,26394.510029496916104
395,932,2017-01-27 11:11:55,2017-01-27 11:10:48,10,2017,8990.837525612474565
396,934,2017-01-27 11:22:12,2017-01-27 11:14:37,10,2017,66713.877475751491147
397,937,2017-01-27 11:36:03,2017-01-27 11:28:36,20,2017,63552.831394243054092
398,939,2017-01-27 11:38:23,2017-01-27 11:36:36,20,2017,14709.331676600275387
399,941,2017-01-27 11:42:33,2017-01-27 11:38:54,20,2017,31242.700556410996796
400,943,2017-01-27 11:45:29,2017-01-27 11:44:13,20,2017,10288.794981516748521
401,946,2017-01-27 12:28:16,2017-01-27 12:25:02,10,2017,29401.610489432488976
402,948,2017-01-27 12:32:50,2017-01-27 12:29:55,20,2017,24934.200563267255347
403,950,2017-01-27 12:37:17,2017-01-27 12:35:46,20,2017,14124.187647415668835
404,952,2017-01-27 12:42:09,2017-01-27 12:39:26,20,2017,23299.061046836890455
405,955,2017-01-27 12:49:02,2017-01-27 12:43:18,10,2017,47783.067197562959336
406,958,2017-01-27 12:51:55,2017-01-27 12:50:01,20,2017,17479.633575724834373
407,961,2017-01-27 12:57:18,2017-01-27 12:54:38,10,2017,22231.683358464659250
408,964,2017-01-27 13:11:49,2017-01-27 13:00:10,20,2017,107592.089105651713908
409,966,2017-01-27 13:16:37,2017-01-27 13:13:30,20,2017,29115.771868657910090
410,968,2017-01-27 13:19:20,2017-01-27 13:18:20,20,2017,8347.121256924518093
411,971,2017-01-27 13:33:30,2017-01-27 13:24:55,10,2017,79561.445852952034329
412,974,2017-01-27 13:41:41,2017-01-27 13:35:11,20,2017,59647.899849242829077
413,976,2017-01-27 13:43:37,2017-01-27 13:41:52,20,2017,16271.814724323739938
414,979,2017-01-27 13:50:09,2017-01-27 13:44:39,10,2017,51011.100962090189569
415,981,2017-01-27 13:58:38,2017-01-27 13:56:10,10,2017,21785.171569475296565
416,984,2017-01-27 14:04:56,2017-01-27 14:00:56,20,2017,35820.194550965265080
417,986,2017-01-27 14:10:32,2017-01-27 14:06:54,20,2017,34702.089698225427128
418,988,2017-01-27 14:17:49,2017-01-27 14:11:12,20,2017,56140.372035363790928
419,991,2017-01-28 10:03:09,2017-01-28 9:57:59,10,2017,45822.859688790478685
420,993,2017-01-28 10:05:12,2017-01-28 10:03:17,10,2017,17507.283454699809226
421,995,2017-01-28 10:09:40,2017-01-28 10:06:12,10,2017,33082.880196845151659
422,998,2017-01-28 10:16:12,2017-01-28 10:11:07,20,2017,41820.839521337387851
423,1001,2017-01-28 10:21:04,2017-01-28 10:18:51,10,2017,20625.045870547364757
424,1004,2017-01-28 10:29:34,2017-01-28 10:21:33,20,2017,73530.078247467041365
425,1007,2017-01-28 10:31:28,2017-01-28 10:30:21,10,2017,9304.765143822896789
426,1009,2017-01-28 10:33:18,2017-01-28 10:31:34,10,2017,14885.037206120707197
427,1011,2017-01-28 10:37:50,2017-01-28 10:33:32,10,2017,36934.922858371879556
428,1014,2017-01-28 10:46:13,2017-01-28 10:39:55,20,2017,56993.178544843052805
429,1016,2017-01-28 10:52:57,2017-01-28 10:49:58,20,2017,26608.501747529044223
430,1018,2017-01-28 10:54:50,2017-01-28 10:53:10,20,2017,15101.510073507795823
431,1020,2017-01-28 10:57:41,2017-01-28 10:57:05,20,2017,5949.881718996901327
432,1022,2017-01-28 11:02:00,2017-01-28 10:59:05,20,2017,27510.932527204920916
433,1024,2017-01-28 11:16:04,2017-01-28 11:08:28,20,2017,67847.238147947689868
434,1027,2017-01-28 11:20:04,2017-01-28 11:16:38,10,2017,30147.955345804020908
435,1029,2017-01-28 11:23:51,2017-01-28 11:21:21,10,2017,22404.247950505145127
436,1031,2017-01-28 11:24:53,2017-01-28 11:24:35,10,2017,2550.755557300228247
437,1033,2017-01-28 11:31:02,2017-01-28 11:25:02,10,2017,52738.006039173560566
438,1035,2017-01-28 11:31:23,2017-01-28 11:31:11,10,2017,1737.807873765515296
439,1037,2017-01-28 11:33:08,2017-01-28 11:31:58,10,2017,10853.368352813331512
440,1040,2017-01-28 11:46:53,2017-01-28 11:43:35,20,2017,28605.784453353560821
441,1042,2017-01-28 11:56:50,2017-01-28 11:54:26,20,2017,20817.445332571867766
442,1043,2017-01-28 12:01:03,2017-01-28 11:56:50,10,2017,37292.678028696675028
443,1046,2017-01-28 12:03:17,2017-01-28 12:01:14,20,2017,18282.207174938455864
444,1049,2017-01-28 12:41:33,2017-01-28 12:39:06,10,2017,21477.538982837631920
445,1051,2017-01-28 12:49:45,2017-01-28 12:42:27,10,2017,64285.802146067311696
446,1054,2017-01-28 12:58:20,2017-01-28 12:51:25,20,2017,63341.542839054040087
447,1057,2017-01-28 13:01:26,2017-01-28 13:00:05,10,2017,12306.323535979638109
448,1059,2017-01-28 13:07:10,2017-01-28 13:03:36,10,2017,31377.954316109455249
449,1061,2017-01-28 13:11:19,2017-01-28 13:08:12,10,2017,27916.588840358966991
450,1064,2017-01-28 13:15:20,2017-01-28 13:12:18,20,2017,25240.314833210071811
451,1067,2017-01-29 10:01:36,2017-01-29 9:52:43,10,2017,70561.481082999627688
452,1070,2017-01-29 10:08:01,2017-01-29 10:03:03,20,2017,45584.195596179852146
453,1073,2017-01-29 10:15:06,2017-01-29 10:09:01,10,2017,46761.587316375727823
454,1076,2017-02-03 9:30:45,2017-02-03 9:29:22,10,2017,12296.013263988463223
455,1078,2017-02-03 9:38:52,2017-02-03 9:33:27,10,2017,49881.982061042799614
456,1080,2017-02-03 9:41:19,2017-02-03 9:39:25,10,2017,16704.391254642458080
457,1083,2017-02-03 9:54:15,2017-02-03 9:43:56,20,2017,93427.532248526855255
458,1086,2017-02-03 10:01:06,2017-02-03 9:56:10,10,2017,45601.238443865957379
459,1088,2017-02-03 10:06:16,2017-02-03 10:01:18,10,2017,44302.746785510651534
460,1090,2017-02-03 10:06:36,2017-02-03 10:06:28,10,2017,1166.274548553341674
461,1092,2017-02-03 10:09:16,2017-02-03 10:06:44,10,2017,22034.260757012358226
462,1094,2017-02-03 10:19:06,2017-02-03 10:10:35,10,2017,72900.108937172903097
463,1096,2017-02-03 10:21:33,2017-02-03 10:20:55,10,2017,5994.704278724485448
464,1098,2017-02-03 10:23:40,2017-02-03 10:22:08,10,2017,13184.159436770140019
465,1101,2017-02-03 10:30:07,2017-02-03 10:24:15,20,2017,54227.009573783347150
466,1104,2017-02-03 10:31:08,2017-02-03 10:30:42,10,2017,3720.330196225102554
467,1106,2017-02-03 10:31:54,2017-02-03 10:31:45,10,2017,1333.074623078127615
468,1109,2017-02-03 10:43:05,2017-02-03 10:32:55,20,2017,91944.522277212890913
469,1112,2017-02-03 10:46:42,2017-02-03 10:44:34,10,2017,19628.804178757964110
470,1115,2017-02-03 10:52:51,2017-02-03 10:48:35,20,2017,40389.936110912902222
471,1118,2017-02-03 10:58:08,2017-02-03 10:54:32,10,2017,32828.387595841224538
472,1121,2017-02-03 11:09:58,2017-02-03 11:02:48,20,2017,64192.096680179478426
473,1122,2017-02-03 11:14:42,2017-02-03 11:09:58,10,2017,41465.740730022662319
474,1123,2017-02-03 11:21:05,2017-02-03 11:14:42,20,2017,58176.330177928073681
475,1125,2017-02-03 11:28:36,2017-02-03 11:22:12,20,2017,57849.853072337617050
476,1126,2017-02-03 11:29:03,2017-02-03 11:28:36,10,2017,3701.953832172054263
477,1128,2017-02-03 11:33:47,2017-02-03 11:29:21,10,2017,40750.634818174745305
478,1130,2017-02-03 11:37:44,2017-02-03 11:34:31,10,2017,29195.056572398480057
479,1132,2017-02-03 12:23:54,2017-02-03 12:16:50,10,2017,60276.365359360468574
480,1135,2017-02-03 12:31:38,2017-02-03 12:29:09,20,2017,21492.801029034490057
481,1138,2017-02-03 12:44:26,2017-02-03 12:35:33,10,2017,75430.984153488898301
482,1140,2017-02-03 12:55:34,2017-02-03 12:51:28,10,2017,35796.438554297528754
483,1143,2017-02-03 13:02:32,2017-02-03 13:00:18,20,2017,19245.631121511971287
484,1145,2017-02-03 13:08:01,2017-02-03 13:06:02,20,2017,17475.192222091158328
485,3,2015-12-02 11:47:49,2015-12-02 11:41:28,10,2016,55617.086668380688934
486,5,2015-12-02 11:57:11,2015-12-02 11:48:45,10,2016,72574.868162967235548
487,8,2015-12-02 12:07:04,2015-12-02 11:58:26,20,2016,78103.973418524052249
488,11,2015-12-02 12:57:16,2015-12-02 12:54:50,10,2016,21079.293844075677043
489,12,2015-12-02 12:57:29,2015-12-02 12:57:16,20,2016,1869.798889375967747
490,13,2015-12-02 13:01:03,2015-12-02 12:57:29,10,2016,31219.745588687841519
491,15,2015-12-02 13:11:33,2015-12-02 13:02:25,10,2016,81552.705507108315942
492,18,2015-12-02 13:26:16,2015-12-02 13:12:37,20,2016,121889.140397519062390
493,21,2015-12-02 13:28:37,2015-12-02 13:28:20,10,2016,2517.216786346548361
494,22,2015-12-02 13:28:58,2015-12-02 13:28:37,20,2016,2996.516576259985868
495,23,2015-12-02 13:39:20,2015-12-02 13:28:58,10,2016,91446.715606008292525
496,26,2015-12-02 13:43:08,2015-12-02 13:40:44,20,2016,21872.667034722682729
497,28,2015-12-02 13:45:50,2015-12-02 13:45:14,20,2016,5546.938601077937165
498,30,2015-12-02 13:53:57,2015-12-02 13:50:21,20,2016,32284.895044733370014
499,32,2015-12-02 13:59:34,2015-12-02 13:55:17,20,2016,37237.489724008933990
500,35,2015-12-02 14:08:29,2015-12-02 14:04:18,10,2016,37744.964637786972162
501,36,2015-12-02 14:08:59,2015-12-02 14:08:29,20,2016,4320.237911075630109
502,37,2015-12-02 14:13:24,2015-12-02 14:08:59,10,2016,38624.652507367980434
503,38,2015-12-02 14:14:40,2015-12-02 14:13:24,20,2016,11058.776610951177645
504,39,2015-12-02 14:15:16,2015-12-02 14:14:40,10,2016,5305.904931478115941
505,42,2015-12-04 11:10:43,2015-12-04 10:49:33,20,2016,183439.427681480592582
506,45,2015-12-04 11:26:11,2015-12-04 11:11:21,10,2016,132262.321436215512222
507,48,2015-12-04 11:58:44,2015-12-04 11:27:06,20,2016,274153.436902741261292
508,51,2015-12-04 13:13:47,2015-12-04 13:08:30,10,2016,43493.065112506970763
509,54,2015-12-04 13:16:54,2015-12-04 13:14:03,20,2016,23932.207270063463511
510,56,2015-12-04 13:30:06,2015-12-04 13:19:42,10,2016,88146.753354787317221
511,58,2015-12-04 13:32:57,2015-12-04 13:31:44,10,2016,11445.165535477844969
512,59,2015-12-04 13:34:17,2015-12-04 13:32:57,20,2016,12132.539853596317698
513,60,2015-12-04 13:35:56,2015-12-04 13:34:17,10,2016,14625.407011631126807
514,63,2015-12-04 13:55:07,2015-12-04 13:37:09,20,2016,162967.108288361341693
515,67,2015-12-14 10:44:41,2015-12-14 10:28:54,10,2016,138139.231614169228124
516,69,2015-12-14 11:04:05,2015-12-14 10:46:44,10,2016,130143.219177519174991
517,72,2015-12-14 11:23:34,2015-12-14 11:05:39,20,2016,158245.902458403841592
518,75,2015-12-14 12:14:28,2015-12-14 12:03:50,10,2016,85542.119390241001383
519,78,2015-12-14 12:31:29,2015-12-14 12:15:12,20,2016,142805.306998038024176
520,80,2015-12-14 12:41:38,2015-12-14 12:32:52,20,2016,73269.209189807384973
521,82,2015-12-14 12:44:15,2015-12-14 12:43:13,10,2016,9301.061853173670897
522,86,2015-12-14 12:56:45,2015-12-14 12:45:33,10,2016,89173.757260483020218
523,88,2015-12-14 13:17:56,2015-12-14 13:08:01,10,2016,82040.299427317411755
524,91,2015-12-14 13:23:38,2015-12-14 13:19:55,20,2016,31871.048155598888115
525,93,2015-12-14 13:30:17,2015-12-14 13:24:48,20,2016,43970.000062512699515
526,96,2015-12-14 13:39:03,2015-12-14 13:32:14,10,2016,54326.404619850349263
527,98,2015-12-14 13:53:17,2015-12-14 13:43:29,10,2016,85496.300490296503995
528,101,2015-12-14 13:58:43,2015-12-14 13:54:36,20,2016,34383.146567370175035
529,103,2015-12-14 14:04:51,2015-12-14 14:03:16,20,2016,12926.614984367888610
530,106,2015-12-16 10:19:01,2015-12-16 10:13:21,10,2016,49175.246156370616518
531,108,2015-12-16 10:21:27,2015-12-16 10:19:37,10,2016,16296.909608858584761
532,111,2015-12-16 10:29:13,2015-12-16 10:24:00,20,2016,43235.717513624076673
533,114,2015-12-16 10:30:32,2015-12-16 10:30:05,10,2016,4083.512810902550427
534,116,2015-12-16 10:31:54,2015-12-16 10:31:41,10,2016,1758.923564036274001
535,119,2015-12-16 10:37:33,2015-12-16 10:32:10,20,2016,45369.987999222044891
536,122,2015-12-16 10:43:16,2015-12-16 10:40:05,10,2016,28359.662654165978893
537,124,2015-12-16 10:50:43,2015-12-16 10:46:26,10,2016,39414.209583115101850
538,127,2015-12-16 10:56:07,2015-12-16 10:52:52,20,2016,29612.671816939549899
539,130,2015-12-16 11:01:54,2015-12-16 10:59:52,10,2016,18404.395530979836622
540,132,2015-12-16 11:07:37,2015-12-16 11:03:11,10,2016,36359.795920221229608
541,135,2015-12-16 11:19:18,2015-12-16 11:10:38,20,2016,76442.598173593898537
542,138,2015-12-16 11:26:49,2015-12-16 11:19:37,10,2016,64621.913450569081760
543,140,2015-12-16 11:31:17,2015-12-16 11:28:26,10,2016,25023.818215214447264
544,141,2015-12-16 11:31:43,2015-12-16 11:31:17,20,2016,3847.793115738968936
545,142,2015-12-16 11:38:38,2015-12-16 11:31:43,10,2016,60500.440651547520247
546,145,2015-12-16 11:42:05,2015-12-16 11:41:29,20,2016,4943.681730454775789
547,147,2015-12-16 11:46:37,2015-12-16 11:42:39,20,2016,34662.052747935231309
548,149,2015-12-16 12:02:38,2015-12-16 11:48:45,20,2016,125142.122322778712260
549,152,2015-12-16 12:47:09,2015-12-16 12:41:29,10,2016,48752.406996535173676
550,154,2015-12-16 12:51:08,2015-12-16 12:49:07,10,2016,18001.015829439074878
551,157,2015-12-16 12:53:49,2015-12-16 12:52:06,20,2016,15003.933045052248417
552,159,2015-12-16 13:13:30,2015-12-16 12:55:27,20,2016,162867.043950340332231
553,162,2015-12-16 13:19:33,2015-12-16 13:14:30,10,2016,43378.722568116900220
554,164,2015-12-16 13:22:10,2015-12-16 13:21:02,10,2016,10453.732937537510225
555,166,2015-12-16 13:32:14,2015-12-16 13:22:25,10,2016,89433.198086696007522
556,168,2015-12-16 13:32:32,2015-12-16 13:32:24,10,2016,1217.391161873261808
557,170,2015-12-16 13:36:32,2015-12-16 13:32:43,10,2016,34290.013931155401224
558,173,2015-12-16 13:46:43,2015-12-16 13:42:42,20,2016,35776.326903822919121
559,175,2015-12-16 13:48:23,2015-12-16 13:48:13,20,2016,1502.162813704446990
560,177,2015-12-16 13:49:30,2015-12-16 13:48:56,20,2016,4776.311161435372014
561,179,2015-12-16 13:53:08,2015-12-16 13:51:32,20,2016,14502.136876264947205
562,182,2015-12-16 14:04:07,2015-12-16 13:54:21,10,2016,89449.804228940265602
563,185,2015-12-22 10:03:57,2015-12-22 10:02:19,20,2016,14244.157865216913706
564,187,2015-12-22 10:10:57,2015-12-22 10:04:05,20,2016,61321.878691226840601
565,189,2015-12-22 10:21:53,2015-12-22 10:15:00,20,2016,64548.005881294964638
566,191,2015-12-22 10:30:31,2015-12-22 10:23:47,20,2016,64626.576333866098139
567,193,2015-12-22 10:31:58,2015-12-22 10:30:48,20,2016,10500.407841747955899
568,196,2015-12-22 10:53:03,2015-12-22 10:40:51,10,2016,105709.881993074479396
569,199,2015-12-22 11:17:12,2015-12-22 10:53:34,20,2016,200435.519200493377866
570,201,2015-12-22 11:31:00,2015-12-22 11:18:44,20,2016,100934.377288432704518
571,203,2015-12-22 11:58:09,2015-12-22 11:34:00,20,2016,200997.217566992243519
572,206,2015-12-22 13:11:23,2015-12-22 13:03:21,10,2016,65528.461804125669005
573,208,2015-12-22 13:12:29,2015-12-22 13:11:32,10,2016,8639.953091202029100
574,210,2015-12-22 13:49:36,2015-12-22 13:46:16,10,2016,28682.471264685591450
575,212,2015-12-22 14:00:08,2015-12-22 13:51:01,10,2016,71281.118599196619471
576,215,2016-01-05 10:02:31,2016-01-05 9:57:51,10,2016,38893.382793039287208
577,218,2016-01-05 10:09:58,2016-01-05 10:06:34,20,2016,30994.622843505090714
578,220,2016-01-05 10:19:11,2016-01-05 10:11:59,20,2016,63177.029492294110241
579,222,2016-01-05 10:20:47,2016-01-05 10:20:25,20,2016,3333.757037252391456
